412	3562030696
413	3588006340
414	3614106885
415	3640330975
416	3666686230
417	3693169982
418	3719776735
419	3746504953
420	3773368654
421	3800358218
422	3827478397
423	3854727907
424	3882107446
425	3909615654
426	3937252305
427	3965018671
428	3992913648
429	4020940764
430	4049098333
431	4077386231
432	4105809044
433	4134365268
434	4163055313
435	4191873031
436	4220826588
437	4249912296
438	4279129735
439	4308479415
440	4337963094
441	4367580612
442	4397329997
443	4427216535
444	4457237018
445	4487394146
446	4517688425
447	4548116467
448	4578683470
449	4609388228
450	4640226741
451	4671200731
452	4702314796
453	4733570346
454	4764960747
455	4796489745
456	4828159664
457	4859970786
458	4891920659
459	4924007541
460	4956231156
461	4988600742
462	5021110401
463	5053755913
464	5086547384
465	5119474622
466	5152546939
467	5185758633
468	5219116026
469	5252617562
470	5286261693
471	5320051929
472	5353980450
473	5388055638
474	5422273129
475	5456631067
476	5491137138
477	5525785540
478	5560582859
479	5595527001
480	5630613140
481	5665851260
482	5701231889
483	5736762997
484	5772444082
485	5808271468
486	5844247199
487	5880364459
488	5916632030
489	5953049970
490	5989619329
491	6026337133
492	6063203310
493	6100216740
494	6137384085
495	6174700129
496	6212171618
497	6249791586
498	6287566271
499	6325487365
500	6363563350
501	6401794120
502	6440173293
503	6478703515
504	6517386296
505	6556228288
506	6595228795
507	6634378821
508	6673684960
509	6713143888
510	6752762855
511	6792532801
512	6832454828
513	6872536302
514	6912773463
515	6953170213
516	6993720448
517	7034430374
518	7075297601
519	7116323899
520	7157505776
521	7198847924
522	7240348097
523	7282003739
524	7323820442
525	7365799576
526	7407940515
527	7450237719
528	7492698466
529	7535322202
530	7578101735
531	7621046105
532	7664146914
533	7707412620
534	7750846797
535	7794442435
536	7838195678
537	7882110920
538	7926194693
539	7970441509
540	8014847424
541	8059424882
542	8104171313
543	8149078129
544	8194152058
545	8239390826
546	8284801547
547	8330373971
548	8376117234
549	8422026266
550	8468104211
551	8514348605
552	8560759498
553	8607339776
554	8654082629
555	8701003797
556	8748090608
557	8795346362
558	8842771609
559	8890367345
560	8938131242
561	8986064012
562	9034171549
563	9082452125
564	9130899856
565	9179518534
566	9228312685
567	9277278381
568	9326419746
569	9375733974
570	9425226555
571	9474887903
572	9524720396
573	9574726888
574	9624909577
575	9675265069
576	9725795924
577	9776503824
578	9827389355
579	9878453371
580	9929690836
581	9981103252
582	10032696473
583	10084468839
584	10136415890
585	10188543518
586	10240851727
587	10293341333
588	10346003576
589	10398847724
590	10451870105
591	10505072831
592	10558456470
593	10612011378
594	10665758321
595	10719684211
596	10773793772
597	10828083648
598	10882557357
599	10937215411
600	10992049508
601	11047064324
602	11102265367
603	11157642123
604	11213210440
605	11268962510
606	11324906009
607	11381024923
608	11437333982
609	11493829890
610	11550508963
611	11607370117
612	11664417818
613	11721650832
614	11779069715
615	11836675175
616	11894475292
617	11952453358
618	12010626167
619	12068990393
620	12127536438
621	12186275228
622	12245202891
623	12304319657
624	12363627452
625	12423130118
626	12482824391
627	12542704441
628	12602779224
629	12663040596
630	12723495295
631	12784148147
632	12844981392
633	12906009802
634	12967232973
635	13028650231
636	13090259120
637	13152069426
638	13214073605
639	13276264219
640	13338647728
641	13401240874
642	13464027749
643	13527009491
644	13590178018
645	13653547892
646	13717117443
647	13780874221
648	13844829604
649	13908985066
650	13973338287
651	14037894223
652	14102645974
653	14167601980
654	14232746095
655	14298090815
656	14363639668
657	14429387144
658	14495333357
659	14561487955
660	14627839598
661	14694394588
662	14761141641
663	14828097655
664	14895254268
665	14962615102
666	15030178749
667	15097943211
668	15165909844
669	15234088714
670	15302464507
671	15371043347
672	15439827478
673	15508817616
674	15578012453
675	15647420697
676	15717024160
677	15786834246
678	15856854715
679	15927081863
680	15997520404
681	16068157412
682	16139010059
683	16210058689
684	16281326064
685	16352806352
686	16424491229
687	16496387193
688	16568494600
689	16640807812
690	16713331099
691	16786066451
692	16859007740
693	16932161030
694	17005525419
695	17079099271
696	17152884282
697	17226893200
698	17301102777
699	17375526591
700	17450168824
701	17525022402
702	17600086529
703	17675366667
704	17750862166
705	17826567104
706	17902488721
707	17978630461
708	18054986140
709	18131550802
710	18208338655
711	18285344853
712	18362562962
713	18439995256
714	18517645459
715	18595511023
716	18673601312
717	18751912496
718	18830435709
719	18909183345
720	18988154930
721	19067346522
722	19146745627
723	19226373253
724	19306216614
725	19386279906
726	19466569723
727	19547076221
728	19627808886
729	19708761162
730	19789930997
731	19871331155
732	19952955470
733	20034798700
734	20116868243
735	20199154893
736	20281667346
737	20364415526
738	20447380931
739	20530569167
740	20613977732
741	20697620006
742	20781487861
743	20865584853
744	20949899068
745	21034456776
746	21119230791
747	21204230993
748	21289460830
749	21374916612
750	21460606395
751	21546518545
752	21632657892
753	21719030666
754	21805635593
755	21892466835
756	21979523274
757	22066810448
758	22154325583
759	22242074245
760	22330058556
761	22418270992
762	22506721441
763	22595397129
764	22684314316
765	22773454096
766	22862828387
767	22952444405
768	23042293874
769	23132372858
770	23222690173
771	23313239709
772	23404019308
773	23495042164
774	23586295985
775	23677793021
776	23769522306
777	23861485932
778	23953689135
779	24046133237
780	24138807904
781	24231725150
782	24324882375
783	24418274265
784	24511894364
785	24605766442
786	24699873805
787	24794219515
788	24888812414
789	24983635638
790	25078704241
791	25174014871
792	25269564358
793	25365351102
794	25461383311
795	25557649211
796	25654165476
797	25750928068
798	25847933539
799	25945174585
800	26042666348
801	26140396772
802	26238373043
803	26336594505
804	26435060006
805	26533769634
806	26632722771
807	26731920039
808	26831372836
809	26931079854
810	27031029061
811	27131221969
812	27231659414
813	27332348722
814	27433282863
815	27534467507
816	27635898080
817	27737575536
818	27839503405
819	27941679677
820	28044101830
821	28146785736
822	28249723955
823	28352901843
824	28456328298
825	28559999816
826	28663931513
827	28768119563
828	28872554858
829	28977243512
830	29082182257
831	29187389095
832	29292840728
833	29398533800
834	29504491013
835	29610700947
836	29717167098
837	29823879720
838	29930847895
839	30038076127
840	30145561656
841	30253300366
842	30361304011
843	30469560627
844	30578065794
845	30686840510
846	30795870161
847	30905153805
848	31014703516
849	31124501392
850	31234565777
851	31344880267
852	31455459560
853	31566300786
854	31677398203
855	31788753315
856	31900374100
857	32012246126
858	32124384127
859	32236795013
860	32349461142
861	32462382072
862	32575571805
863	32689025385
864	32802746274
865	32916726736
866	33030981381
867	33145492521
868	33260256078
869	33375286194
870	33490591597
871	33606161677
872	33721991532
873	33838089176
874	33954454893
875	34071082795
876	34187979454
877	34305135408
878	34422571691
879	34540274273
880	34658241748
881	34776477270
882	34894982557
883	35013756457
884	35132799044
885	35252120914
886	35371703825
887	35491556603
888	35611682718
889	35732078938
890	35852735969
891	35973675477
892	36094878490
893	36216347504
894	36338097487
895	36460124595
896	36582426794
897	36705005878
898	36827846815
899	36950963967
900	37074350338
901	37198008628
902	37321948987
903	37446165655
904	37570655226
905	37695419946
906	37820467279
907	37945784365
908	38071375130
909	38197250672
910	38323398915
911	38449824745
912	38576526956
913	38703502358
914	38830762693
915	38958302415
916	39086123410
917	39214228042
918	39342607339
919	39471263613
920	39600199084
921	39729415370
922	39858913197
923	39988694639
924	40118759418
925	40249097412
926	40379723965
927	40510627511
928	40641818054
929	40773289298
930	40905033387
931	41037077535
932	41169397490
933	41302000882
934	41434891403
935	41568072027
936	41701538898
937	41835285884
938	41969313099
939	42103631757
940	42238245192
941	42373134718
942	42508305453
943	42643764715
944	42779515926
945	42915559876
946	43051882197
947	43188494987
948	43325401000
949	43462593296
950	43600079609
951	43737852163
952	43875912480
953	44014272410
954	44152920757
955	44291863175
956	44431081952
957	44570600432
958	44710402655
959	44850505453
960	44990901084
961	45131580910
962	45272560807
963	45413824179
964	45555393288
965	45697257974
966	45839412479
967	45981862663
968	46124610406
969	46267646006
970	46410981483
971	46554607009
972	46698531398
973	46842759882
974	46987281255
975	47132098207
976	47277207344
977	47422624704
978	47568341359
979	47714351443
980	47860657018
981	48007263864
982	48154171141
983	48301370587
984	48448881520
985	48596675820
986	48744774881
987	48893174785
988	49041883942
989	49190887922
990	49340196703
991	49489801905
992	49639717084
993	49789929864
994	49940436335
995	50091255469
996	50242372516
997	50393797744
998	50545539877
999	50697569625
1000	50849906212
1001	51002548016
